,date,temperature,relative_humidity,dew_point,apparent_temperature,surface_pressure,wind_speed,precipitation,cloudcover,weather_code
0,2024-01-01 05:00:00+00:00,1.5725,75.5763,-2.2775,-2.1702,1009.8789,8.8548,0.0,3.0,100.0
1,2024-01-01 06:00:00+00:00,2.5725,74.1006,-1.5775,-1.4437,1009.902,11.3842,0.0,3.0,100.0
2,2024-01-01 07:00:00+00:00,2.6725,74.3913,-1.4275,-1.0761,1010.0037,9.6933,0.0,3.0,100.0
3,2024-01-01 08:00:00+00:00,2.5225,75.7412,-1.3275,-0.9782,1009.8015,8.09,0.0,2.0,65.0
4,2024-01-01 09:00:00+00:00,0.4725,88.3674,-1.2275,-2.9309,1009.5552,7.517,0.0,3.0,91.0
5,2024-01-01 10:00:00+00:00,-0.0275,90.9552,-1.3275,-3.5969,1009.3444,8.5571,0.0,3.0,100.0
6,2024-01-01 11:00:00+00:00,1.2225,87.7928,-0.5775,-1.5254,1009.5726,3.6713,0.0,3.0,100.0
7,2024-01-01 12:00:00+00:00,1.6725,85.6282,-0.4775,-1.2543,1009.7819,5.0013,0.0,3.0,100.0
8,2024-01-01 13:00:00+00:00,3.0225,80.6651,0.0225,0.2167,1010.4094,4.6938,0.0,3.0,100.0
9,2024-01-01 14:00:00+00:00,3.6225,77.3206,0.0225,0.7701,1010.8206,5.0142,0.0,3.0,100.0
10,2024-01-01 15:00:00+00:00,4.4725,72.3176,-0.0775,1.3372,1011.1383,6.8495,0.0,2.0,57.0
11,2024-01-01 16:00:00+00:00,5.3225,68.9041,0.0725,2.2585,1010.7601,6.5199,0.0,1.0,27.0
12,2024-01-01 17:00:00+00:00,6.4725,63.8698,0.1225,3.4686,1010.0905,6.1622,0.0,1.0,25.0
13,2024-01-01 18:00:00+00:00,7.4225,58.9818,-0.0775,4.0893,1009.8135,8.2093,0.0,3.0,98.0
14,2024-01-01 19:00:00+00:00,7.2725,58.517,-0.3275,3.8505,1009.9095,8.5571,0.0,3.0,100.0
15,2024-01-01 20:00:00+00:00,7.1225,57.6328,-0.6775,3.5995,1010.105,8.8913,0.0,3.0,100.0
16,2024-01-01 21:00:00+00:00,6.7725,59.0321,-0.6775,3.384,1010.2958,7.9689,0.0,3.0,100.0
17,2024-01-01 22:00:00+00:00,4.6225,72.0845,0.0225,1.5054,1010.4461,6.8305,0.0,0.0,4.0
18,2024-01-01 23:00:00+00:00,3.1225,79.2297,-0.1275,-0.0532,1010.7097,7.0729,0.0,3.0,91.0
19,2024-01-02 00:00:00+00:00,1.7725,86.8932,-0.1775,-1.4112,1011.0757,7.0729,0.0,1.0,32.0
20,2024-01-02 01:00:00+00:00,1.9225,78.7582,-1.3775,-2.0365,1011.8742,11.1832,0.0,0.0,16.0
21,2024-01-02 02:00:00+00:00,1.4725,70.1506,-3.3775,-3.1156,1012.2612,13.6847,0.0,0.0,1.0
22,2024-01-02 03:00:00+00:00,0.4725,73.1642,-3.7775,-4.261,1012.5362,14.3459,0.0,0.0,0.0
23,2024-01-02 04:00:00+00:00,-0.5775,77.7817,-3.9775,-5.2422,1012.7097,13.7084,0.0,0.0,0.0
24,2024-01-02 05:00:00+00:00,-1.3775,78.2392,-4.6775,-5.9851,1012.691,12.7584,0.0,0.0,0.0
25,2024-01-02 06:00:00+00:00,-2.0275,78.7292,-5.2275,-6.6461,1012.5762,12.4135,0.0,0.0,0.0
26,2024-01-02 07:00:00+00:00,-2.4775,78.6582,-5.6775,-6.9137,1012.8634,10.83,0.0,0.0,0.0
27,2024-01-02 08:00:00+00:00,-3.0275,80.3899,-5.9275,-7.3243,1013.0487,9.6933,0.0,0.0,0.0
28,2024-01-02 09:00:00+00:00,-3.6275,83.4289,-6.0275,-7.8083,1012.9348,8.8255,0.0,0.0,0.0
29,2024-01-02 10:00:00+00:00,-4.1275,86.6121,-6.0275,-8.247,1013.0221,8.4043,0.0,0.0,0.0
30,2024-01-02 11:00:00+00:00,-4.4775,87.5737,-6.2275,-8.4114,1013.3116,6.9899,0.0,0.0,0.0
31,2024-01-02 12:00:00+00:00,-4.8275,88.5505,-6.4275,-8.6927,1013.7004,6.3792,0.0,0.0,0.0
32,2024-01-02 13:00:00+00:00,-3.0275,80.3899,-5.9275,-7.0986,1013.943,8.1459,0.0,0.0,0.0
33,2024-01-02 14:00:00+00:00,-1.1775,67.2471,-6.4775,-5.429,1013.9875,9.0,0.0,0.0,0.0
34,2024-01-02 15:00:00+00:00,0.4225,61.247,-6.1775,-3.8837,1014.1247,9.5857,0.0,0.0,0.0
35,2024-01-02 16:00:00+00:00,2.0225,58.469,-5.2775,-2.129,1013.3674,9.1782,0.0,0.0,0.0
36,2024-01-02 17:00:00+00:00,3.4725,54.377,-4.8775,-0.7377,1012.3079,9.8853,0.0,0.0,0.0
37,2024-01-02 18:00:00+00:00,4.6225,50.1618,-4.8775,0.2782,1010.943,10.806,0.0,0.0,0.0
38,2024-01-02 19:00:00+00:00,5.3225,48.1371,-4.7775,0.8178,1010.2632,11.9832,0.0,0.0,0.0
39,2024-01-02 20:00:00+00:00,5.4725,47.1021,-4.9275,0.9788,1009.8689,11.7924,0.0,0.0,0.0
40,2024-01-02 21:00:00+00:00,4.6725,52.6924,-4.1775,0.857,1009.8508,7.7295,0.0,0.0,0.0
41,2024-01-02 22:00:00+00:00,1.2725,68.811,-3.8275,-2.7756,1009.7726,9.606,0.0,0.0,0.0
42,2024-01-02 23:00:00+00:00,0.2225,76.188,-3.4775,-3.801,1009.7479,9.7267,0.0,0.0,0.0
43,2024-01-03 00:00:00+00:00,-0.2275,79.3048,-3.3775,-3.934,1009.9362,7.6368,0.0,0.0,0.0
44,2024-01-03 01:00:00+00:00,-0.3275,78.4063,-3.6275,-4.0534,1010.2318,7.56,0.0,0.0,0.0
45,2024-01-03 02:00:00+00:00,-0.7775,80.4157,-3.7275,-4.6489,1010.3206,8.4734,0.0,0.0,0.0
46,2024-01-03 03:00:00+00:00,-0.8775,76.2848,-4.5275,-4.8552,1010.3181,8.5571,0.0,0.0,0.0
47,2024-01-03 04:00:00+00:00,-1.3275,76.7853,-4.8775,-5.2303,1010.2079,7.7713,0.0,0.0,0.0
48,2024-01-03 05:00:00+00:00,-1.7775,79.666,-4.8275,-5.7072,1009.9985,7.9933,0.0,2.0,63.0
49,2024-01-03 06:00:00+00:00,-1.8275,80.5653,-4.7275,-5.8576,1009.8981,8.7592,0.0,0.0,0.0
50,2024-01-03 07:00:00+00:00,-2.2775,83.9146,-4.6275,-6.1788,1009.8874,7.9527,0.0,1.0,21.0
51,2024-01-03 08:00:00+00:00,-2.4775,85.1651,-4.6275,-6.3788,1009.9819,7.9527,0.0,3.0,89.0
52,2024-01-03 09:00:00+00:00,-2.5275,84.8389,-4.7275,-6.4461,1009.782,7.9933,0.0,3.0,86.0
53,2024-01-03 10:00:00+00:00,-2.4275,83.8962,-4.7775,-6.3599,1009.9829,8.0498,0.0,3.0,99.0
54,2024-01-03 11:00:00+00:00,-2.3275,82.6517,-4.8775,-6.2109,1010.0849,7.6368,0.0,3.0,91.0
55,2024-01-03 12:00:00+00:00,-2.1275,81.7476,-4.8275,-6.0139,1010.5864,7.6959,0.0,3.0,89.0
56,2024-01-03 13:00:00+00:00,-0.8775,77.1508,-4.3775,-5.0162,1011.4111,9.7798,0.0,0.0,8.0
57,2024-01-03 14:00:00+00:00,0.8725,73.7878,-3.2775,-3.0817,1011.7504,9.4221,0.0,0.0,0.0
58,2024-01-03 15:00:00+00:00,2.7725,64.662,-3.2275,-1.2869,1011.6954,10.1887,0.0,0.0,0.0
59,2024-01-03 16:00:00+00:00,4.1725,60.8038,-2.7275,0.2442,1011.032,9.7267,0.0,0.0,0.0
60,2024-01-03 17:00:00+00:00,5.1725,58.4086,-2.3275,1.1488,1010.1603,10.7398,0.0,1.0,40.0
61,2024-01-03 18:00:00+00:00,7.4725,48.395,-2.7275,3.0176,1009.3176,13.3394,0.0,3.0,100.0
62,2024-01-03 19:00:00+00:00,7.1725,49.765,-2.6275,2.7306,1008.6153,13.3394,0.0,0.0,1.0
63,2024-01-03 20:00:00+00:00,7.0725,50.4794,-2.5275,3.0855,1008.1162,10.3088,0.0,0.0,8.0
64,2024-01-03 21:00:00+00:00,5.7225,58.5496,-1.7775,2.0427,1008.0858,8.8913,0.0,0.0,15.0
65,2024-01-03 22:00:00+00:00,3.3725,66.7475,-2.2275,-1.1719,1008.728,14.4,0.0,0.0,11.0
66,2024-01-03 23:00:00+00:00,2.8725,68.894,-2.2775,-1.4715,1009.1141,12.98,0.0,3.0,100.0
67,2024-01-04 00:00:00+00:00,1.7225,76.7258,-1.9275,-1.9297,1009.2862,8.5571,0.0,3.0,95.0
68,2024-01-04 01:00:00+00:00,1.4725,75.0019,-2.4775,-2.2048,1009.8764,8.225,0.0,3.0,100.0
69,2024-01-04 02:00:00+00:00,0.3725,81.482,-2.4275,-2.9455,1009.5526,5.8048,0.0,3.0,100.0
70,2024-01-04 03:00:00+00:00,-0.8775,88.9007,-2.4775,-4.5298,1009.2251,8.0498,0.0,3.0,100.0
71,2024-01-04 04:00:00+00:00,-0.2775,87.328,-2.1275,-3.4233,1009.5374,4.8965,0.0,3.0,100.0
72,2024-01-04 05:00:00+00:00,0.6725,80.9236,-2.2275,-2.4024,1009.4603,4.32,0.0,3.0,100.0
73,2024-01-04 06:00:00+00:00,0.7225,83.0463,-1.8275,-2.0205,1008.6665,2.415,0.0,3.0,100.0
74,2024-01-04 07:00:00+00:00,0.5225,85.502,-1.6275,-2.473,1008.5625,4.335,0.0,3.0,100.0
75,2024-01-04 08:00:00+00:00,0.1725,87.3719,-1.6775,-2.7384,1008.1568,3.7064,0.0,3.0,100.0
76,2024-01-04 09:00:00+00:00,0.0725,85.7679,-2.0275,-3.1922,1007.8564,5.8048,0.0,3.0,100.0
77,2024-01-04 10:00:00+00:00,0.4725,82.404,-2.1775,-2.7959,1006.9717,5.6921,0.0,3.0,100.0
78,2024-01-04 11:00:00+00:00,0.2725,85.1601,-1.9275,-2.9073,1006.967,5.3153,0.0,3.0,100.0
79,2024-01-04 12:00:00+00:00,0.3225,85.7951,-1.7775,-2.8917,1007.3654,5.6921,0.0,3.0,100.0
80,2024-01-04 13:00:00+00:00,0.9225,83.9921,-1.4775,-2.0321,1007.9758,4.1983,0.0,3.0,100.0
81,2024-01-04 14:00:00+00:00,2.1225,81.4236,-0.7275,-1.2044,1008.2023,7.4911,0.0,3.0,99.0
82,2024-01-04 15:00:00+00:00,3.6725,72.1641,-0.8775,0.3139,1008.5362,7.56,0.0,3.0,86.0
83,2024-01-04 16:00:00+00:00,5.4725,58.9183,-1.9275,0.6825,1008.4776,16.3632,0.0,1.0,29.0
84,2024-01-04 17:00:00+00:00,6.5725,49.2266,-3.3275,0.6233,1007.6082,23.0653,0.0,2.0,57.0
85,2024-01-04 18:00:00+00:00,6.5725,47.4218,-3.8275,0.162,1007.31,25.8098,0.0,2.0,76.0
86,2024-01-04 19:00:00+00:00,6.2225,46.4395,-4.4275,-0.4129,1007.7991,26.8677,0.0,2.0,79.0
87,2024-01-04 20:00:00+00:00,5.1725,48.6415,-4.7775,-1.3332,1008.4709,25.7041,0.0,0.0,0.0
88,2024-01-04 21:00:00+00:00,4.1225,41.9413,-7.6775,-2.354,1009.6398,23.4691,0.0,0.0,0.0
89,2024-01-04 22:00:00+00:00,2.1725,43.1718,-9.0775,-4.4624,1010.986,23.7081,0.0,0.0,0.0
90,2024-01-04 23:00:00+00:00,0.5725,43.3671,-10.4775,-6.1199,1012.5383,23.3334,0.0,0.0,0.0
91,2024-01-05 00:00:00+00:00,-0.6275,40.0012,-12.5775,-7.4729,1013.6031,23.364,0.0,0.0,0.0
92,2024-01-05 01:00:00+00:00,-0.2775,40.2712,-12.1775,-7.2717,1014.1081,24.5672,0.0,0.0,0.0
93,2024-01-05 02:00:00+00:00,-1.2775,42.9734,-12.2775,-7.9138,1014.9786,22.066,0.0,0.0,0.0
94,2024-01-05 03:00:00+00:00,-2.3275,48.5214,-11.7275,-8.8149,1015.7484,21.3009,0.0,0.0,0.0
95,2024-01-05 04:00:00+00:00,-3.2775,53.5435,-11.3775,-9.6232,1016.5202,20.4979,0.0,0.0,0.0
96,2024-01-05 05:00:00+00:00,-3.9775,56.871,-11.2775,-10.0295,1016.7017,18.5321,0.0,0.0,0.0
97,2024-01-05 06:00:00+00:00,-4.4775,59.0474,-11.2775,-10.3931,1016.9876,17.5959,0.0,0.0,0.0
98,2024-01-05 07:00:00+00:00,-4.7275,60.1702,-11.2775,-10.5535,1017.4783,16.9812,0.0,0.0,0.0
99,2024-01-05 08:00:00+00:00,-4.8775,62.0793,-11.0275,-10.4077,1017.9713,15.0771,0.0,0.0,1.0
100,2024-01-05 09:00:00+00:00,-5.0775,65.0597,-10.6275,-10.1015,1017.9664,11.8089,0.0,2.0,52.0
101,2024-01-05 10:00:00+00:00,-5.2275,68.4584,-10.1275,-9.9394,1018.062,9.931,0.0,3.0,89.0
102,2024-01-05 11:00:00+00:00,-5.3275,71.1887,-9.7275,-9.7335,1018.5565,8.0498,0.0,0.0,3.0
103,2024-01-05 12:00:00+00:00,-5.5775,74.283,-9.4275,-9.8406,1019.2457,7.2359,0.0,0.0,0.0
104,2024-01-05 13:00:00+00:00,-4.4775,70.2554,-9.0775,-9.1298,1020.0676,10.1057,0.0,0.0,0.0
105,2024-01-05 14:00:00+00:00,-2.5775,60.015,-9.2775,-7.4532,1020.8095,11.5256,0.0,0.0,0.0
106,2024-01-05 15:00:00+00:00,-1.1775,52.2551,-9.7275,-6.2191,1020.9429,12.4135,0.0,0.0,0.0
107,2024-01-05 16:00:00+00:00,-0.1275,49.5588,-9.4275,-5.1964,1020.2724,12.7686,0.0,0.0,0.0
108,2024-01-05 17:00:00+00:00,0.8725,47.5701,-9.0275,-4.1616,1018.706,12.7584,0.0,0.0,0.0
109,2024-01-05 18:00:00+00:00,1.8725,44.976,-8.8275,-3.2961,1017.9348,13.7979,0.0,0.0,0.0
110,2024-01-05 19:00:00+00:00,2.6225,43.6467,-8.5275,-2.424,1017.2568,13.1388,0.0,0.0,0.0
111,2024-01-05 20:00:00+00:00,2.8725,43.722,-8.2775,-1.9692,1016.7657,11.8855,0.0,0.0,1.0
112,2024-01-05 21:00:00+00:00,2.1725,49.0777,-7.4275,-2.0578,1016.5507,8.225,0.0,0.0,4.0
113,2024-01-05 22:00:00+00:00,-0.0775,60.4223,-6.8275,-4.5359,1016.8952,10.1823,0.0,0.0,4.0
114,2024-01-05 23:00:00+00:00,-0.8275,65.7992,-6.4275,-5.3787,1016.9767,11.0901,0.0,3.0,100.0
115,2024-01-06 00:00:00+00:00,-1.1275,68.5557,-6.1775,-5.8001,1017.8636,12.0962,0.0,3.0,100.0
116,2024-01-06 01:00:00+00:00,-1.2275,69.0596,-6.1775,-5.4528,1017.762,9.0288,0.0,3.0,100.0
117,2024-01-06 02:00:00+00:00,-1.8275,73.0014,-6.0275,-6.1538,1017.7477,9.8261,0.0,0.0,11.0
118,2024-01-06 03:00:00+00:00,-2.7775,78.3116,-6.0275,-7.1335,1017.3273,10.0284,0.0,1.0,25.0
119,2024-01-06 04:00:00+00:00,-3.4775,82.8145,-5.9775,-7.5258,1017.0122,7.9527,0.0,2.0,52.0
120,2024-01-06 05:00:00+00:00,-4.2775,86.9275,-6.1275,-8.1625,1016.8931,6.7254,0.0,0.0,17.0
121,2024-01-06 06:00:00+00:00,-4.6275,88.9074,-6.1775,-8.434,1016.9841,6.1517,0.0,3.0,88.0
122,2024-01-06 07:00:00+00:00,-4.4275,89.2645,-5.9275,-8.4637,1017.585,7.9036,0.0,2.0,62.0
123,2024-01-06 08:00:00+00:00,-5.0275,90.2432,-6.3775,-8.9226,1017.0736,6.6185,0.0,3.0,100.0
124,2024-01-06 09:00:00+00:00,-5.4275,91.6059,-6.5775,-9.5953,1016.0703,8.3501,0.0,3.0,100.0
125,2024-01-06 10:00:00+00:00,-4.0775,89.2942,-5.5775,-7.6534,1016.1033,5.0013,0.0,3.0,100.0
126,2024-01-06 11:00:00+00:00,-4.3275,93.0811,-5.2775,-7.7404,1016.4947,4.1046,0.0,3.0,100.0
127,2024-01-06 12:00:00+00:00,-4.0775,95.949,-4.6275,-7.082,1016.8981,1.8,0.0,3.0,100.0
128,2024-01-06 13:00:00+00:00,-4.0775,98.8804,-4.2275,-7.2984,1016.5007,3.6,0.0,3.0,100.0
129,2024-01-06 14:00:00+00:00,-2.1775,82.0499,-4.8275,-5.8356,1016.6461,6.1306,0.0,3.0,100.0
130,2024-01-06 15:00:00+00:00,-0.7275,72.3861,-5.0775,-4.6499,1015.9852,7.7546,0.0,3.0,100.0
131,2024-01-06 16:00:00+00:00,0.6225,68.4142,-4.5275,-3.4699,1015.0238,9.3461,0.0,3.0,100.0
132,2024-01-06 17:00:00+00:00,1.5225,63.8873,-4.5775,-2.6974,1014.2499,10.1823,0.0,3.0,100.0
133,2024-01-06 18:00:00+00:00,2.1225,68.9911,-2.9775,-2.3629,1012.5746,13.3249,0.0,3.0,100.0
134,2024-01-06 19:00:00+00:00,2.5225,68.3116,-2.7275,-2.2549,1011.1926,15.5468,0.0,3.0,100.0
135,2024-01-06 20:00:00+00:00,1.8725,77.3175,-1.6775,-2.6345,1009.9852,14.6543,0.2,71.0,100.0
136,2024-01-06 21:00:00+00:00,1.5725,83.4584,-0.9275,-3.0631,1009.084,16.2639,0.5,73.0,100.0
137,2024-01-06 22:00:00+00:00,1.0725,92.3643,-0.0275,-3.6165,1008.1779,17.5516,1.2,73.0,100.0
138,2024-01-06 23:00:00+00:00,0.8725,98.5691,0.6725,-3.9456,1007.0801,19.1917,1.8,75.0,100.0
139,2024-01-07 00:00:00+00:00,0.7725,100.0,0.7725,-4.3605,1005.985,21.4616,3.0,75.0,100.0
140,2024-01-07 01:00:00+00:00,0.6725,98.5668,0.4725,-5.2599,1002.8028,26.6132,1.8,75.0,100.0
141,2024-01-07 02:00:00+00:00,0.8725,98.2143,0.6225,-5.3117,1001.1182,28.5037,0.9,71.0,100.0
142,2024-01-07 03:00:00+00:00,0.8725,100.0,0.8725,-5.3566,999.5283,29.0888,1.6,73.0,100.0
143,2024-01-07 04:00:00+00:00,1.2225,99.6416,1.1725,-4.4866,999.0397,25.8624,0.8,53.0,100.0
144,2024-01-07 05:00:00+00:00,1.3225,100.0,1.3225,-3.9781,999.1412,23.2333,1.0,55.0,100.0
145,2024-01-07 06:00:00+00:00,1.4225,98.93,1.2725,-4.3221,998.7462,26.2208,0.5,53.0,100.0
146,2024-01-07 07:00:00+00:00,1.6725,97.524,1.3225,-4.1812,997.7582,27.0264,0.1,51.0,100.0
147,2024-01-07 08:00:00+00:00,1.9225,97.1804,1.5225,-3.7813,997.1676,26.2306,0.0,3.0,100.0
148,2024-01-07 09:00:00+00:00,2.1225,96.4923,1.6225,-3.4974,996.0793,25.7721,0.1,51.0,100.0
149,2024-01-07 10:00:00+00:00,2.1225,96.4923,1.6225,-3.0734,995.483,22.865,0.1,51.0,100.0
150,2024-01-07 11:00:00+00:00,2.1725,96.4937,1.6725,-2.6857,994.9875,20.6082,0.2,51.0,100.0
151,2024-01-07 12:00:00+00:00,2.2725,96.1522,1.7225,-2.3941,994.5922,19.3531,0.3,51.0,100.0
152,2024-01-07 13:00:00+00:00,1.6725,93.4056,0.7225,-2.4392,995.8702,14.4045,0.5,53.0,100.0
153,2024-01-07 14:00:00+00:00,1.4225,95.436,0.7725,-2.6727,996.1627,14.3459,1.0,55.0,100.0
154,2024-01-07 15:00:00+00:00,1.2725,97.1656,0.8725,-2.8378,996.0599,14.5611,0.4,51.0,100.0
155,2024-01-07 16:00:00+00:00,1.1725,98.2186,0.9225,-3.9466,996.753,21.5339,1.0,73.0,100.0
156,2024-01-07 17:00:00+00:00,0.8225,96.1072,0.2725,-3.2705,996.0497,13.7838,1.1,73.0,100.0
157,2024-01-07 18:00:00+00:00,1.3225,92.7142,0.2725,-2.7861,995.9615,13.8915,0.2,51.0,100.0
158,2024-01-07 19:00:00+00:00,1.9225,85.9672,-0.1775,-1.9945,996.472,12.1016,0.0,3.0,100.0
159,2024-01-07 20:00:00+00:00,2.2225,84.4539,-0.1275,-1.2387,997.9695,9.0288,0.0,3.0,100.0
160,2024-01-07 21:00:00+00:00,1.8225,84.715,-0.4775,-1.636,999.1528,8.6475,0.0,3.0,100.0
161,2024-01-07 22:00:00+00:00,1.0725,85.8761,-1.0275,-2.5709,1000.4273,9.36,0.0,3.0,100.0
162,2024-01-07 23:00:00+00:00,0.4725,86.4441,-1.5275,-3.1249,1002.1028,8.5571,0.0,3.0,94.0
163,2024-01-08 00:00:00+00:00,-0.4275,89.5976,-1.9275,-3.8516,1003.7709,6.9899,0.0,2.0,70.0
164,2024-01-08 01:00:00+00:00,-0.0775,86.0687,-2.1275,-4.3912,1005.1701,12.9049,0.0,1.0,35.0
165,2024-01-08 02:00:00+00:00,0.3225,80.874,-2.5775,-4.8343,1006.5704,18.2786,0.0,0.0,15.0
166,2024-01-08 03:00:00+00:00,-0.0275,81.125,-2.8775,-4.9315,1007.6552,16.2798,0.0,1.0,37.0
167,2024-01-08 04:00:00+00:00,-0.7275,84.7311,-2.9775,-4.9305,1008.7318,11.3842,0.0,0.0,14.0
168,2024-01-08 05:00:00+00:00,-0.8775,85.664,-2.9775,-5.111,1009.9207,11.5929,0.0,0.0,8.0
169,2024-01-08 06:00:00+00:00,-0.7275,84.1034,-3.0775,-5.2592,1010.9177,13.5515,0.0,1.0,27.0
170,2024-01-08 07:00:00+00:00,-0.5775,82.5718,-3.1775,-5.1556,1012.213,13.7838,0.0,1.0,22.0
171,2024-01-08 08:00:00+00:00,-0.9775,83.4485,-3.4275,-5.3647,1013.7936,12.2612,0.0,1.0,22.0
172,2024-01-08 09:00:00+00:00,-0.6275,79.8387,-3.6775,-5.5587,1014.4974,15.7826,0.0,0.0,2.0
173,2024-01-08 10:00:00+00:00,-0.8775,78.6135,-4.1275,-5.7932,1015.2862,15.3074,0.0,0.0,9.0
174,2024-01-08 11:00:00+00:00,-1.1775,78.5662,-4.4275,-6.1607,1016.6703,15.5302,0.0,0.0,14.0
175,2024-01-08 12:00:00+00:00,-1.0275,76.547,-4.6275,-6.1101,1017.8661,16.0554,0.0,1.0,24.0
176,2024-01-08 13:00:00+00:00,-0.0775,75.0046,-3.9775,-5.1631,1018.9818,16.5952,0.0,0.0,14.0
177,2024-01-08 14:00:00+00:00,1.8225,68.9277,-3.2775,-3.6923,1020.3184,20.1246,0.0,0.0,9.0
178,2024-01-08 15:00:00+00:00,3.4725,62.9291,-2.9275,-1.627,1021.5496,17.5811,0.0,0.0,2.0
179,2024-01-08 16:00:00+00:00,4.3725,59.736,-2.7775,-0.411,1021.8685,15.5468,0.0,0.0,1.0
180,2024-01-08 17:00:00+00:00,5.3225,55.4946,-2.8775,0.6289,1022.089,14.8432,0.0,0.0,1.0
181,2024-01-08 18:00:00+00:00,5.8725,53.2215,-2.9275,1.1466,1022.1016,15.0211,0.0,0.0,0.0
182,2024-01-08 19:00:00+00:00,6.0725,50.3847,-3.4775,1.4582,1022.1061,13.7838,0.0,0.0,15.0
183,2024-01-08 20:00:00+00:00,6.0225,49.6233,-3.7275,1.6786,1022.602,11.7208,0.0,0.0,18.0
184,2024-01-08 21:00:00+00:00,4.5725,62.0378,-2.0775,1.419,1023.0654,5.0013,0.0,1.0,20.0
185,2024-01-08 22:00:00+00:00,3.8225,57.6271,-3.7775,0.283,1023.8431,6.1622,0.0,0.0,6.0
186,2024-01-08 23:00:00+00:00,2.9725,60.5044,-3.9275,-0.065,1024.6182,2.596,0.0,0.0,1.0
187,2024-01-09 00:00:00+00:00,2.0725,64.2578,-3.9775,-0.5925,1024.5969,0.0,0.0,1.0,26.0
188,2024-01-09 01:00:00+00:00,-2.6775,87.0899,-4.5275,-6.7244,1024.8806,9.0288,0.0,0.0,3.0
189,2024-01-09 02:00:00+00:00,-3.4275,89.6873,-4.8775,-7.4276,1024.5642,8.4351,0.0,0.0,2.0
190,2024-01-09 03:00:00+00:00,-3.0775,92.1081,-4.1775,-6.4814,1023.7782,4.8965,0.0,1.0,29.0
191,2024-01-09 04:00:00+00:00,-3.8275,95.5971,-4.4275,-7.1335,1023.5611,4.0249,0.0,1.0,36.0
192,2024-01-09 05:00:00+00:00,-3.9275,96.6786,-4.3775,-7.0406,1023.5585,2.7417,0.0,1.0,34.0
193,2024-01-09 06:00:00+00:00,-4.3275,94.5013,-5.0775,-7.5432,1024.145,2.9024,0.0,2.0,58.0
194,2024-01-09 07:00:00+00:00,-4.5775,95.9323,-5.1275,-7.99,1023.7412,4.2137,0.0,3.0,91.0
195,2024-01-09 08:00:00+00:00,-4.7775,97.759,-5.0775,-8.1571,1023.935,4.0249,0.0,3.0,100.0
196,2024-01-09 09:00:00+00:00,-3.6275,97.0501,-4.0275,-7.1299,1022.4729,5.6921,0.0,3.0,100.0
197,2024-01-09 10:00:00+00:00,-3.4775,95.6097,-4.0775,-7.0466,1023.0729,6.1094,0.0,3.0,100.0
198,2024-01-09 11:00:00+00:00,-2.1275,90.4658,-3.4775,-5.6021,1022.4102,5.9591,0.0,3.0,100.0
199,2024-01-09 12:00:00+00:00,-1.4275,87.5402,-3.2275,-5.044,1021.533,7.1458,0.0,3.0,100.0
200,2024-01-09 13:00:00+00:00,-0.0275,85.4411,-2.1775,-3.7625,1020.4733,8.8913,0.0,3.0,100.0
201,2024-01-09 14:00:00+00:00,2.4225,80.5798,-0.5775,-0.72,1020.1337,6.3792,0.0,3.0,100.0
202,2024-01-09 15:00:00+00:00,4.9225,72.1422,0.3225,0.7061,1019.5954,14.6896,0.0,3.0,100.0
203,2024-01-09 16:00:00+00:00,5.2225,75.1155,1.1725,0.1547,1018.2111,21.4706,0.1,51.0,100.0
204,2024-01-09 17:00:00+00:00,4.3725,88.711,2.6725,-0.4021,1015.6078,21.2522,0.7,53.0,100.0
205,2024-01-09 18:00:00+00:00,4.9225,90.3379,3.4725,-0.3595,1012.6391,25.7595,0.6,53.0,100.0
206,2024-01-09 19:00:00+00:00,5.7725,91.0355,4.4225,0.0664,1010.969,29.958,1.0,55.0,100.0
207,2024-01-09 20:00:00+00:00,5.9725,92.0075,4.7725,-0.1321,1007.9921,33.1845,1.5,61.0,100.0
208,2024-01-09 21:00:00+00:00,7.0725,91.4403,5.7725,0.902,1005.2341,35.1106,1.3,61.0,100.0
209,2024-01-09 22:00:00+00:00,8.3725,92.4694,7.2225,2.7939,1003.4742,33.354,1.0,55.0,100.0
210,2024-01-09 23:00:00+00:00,9.3225,91.5861,8.0225,4.2476,1001.0104,31.2599,3.6,63.0,100.0
211,2024-01-10 00:00:00+00:00,10.0225,91.0133,8.6225,4.9454,998.9383,32.3379,3.7,63.0,100.0
212,2024-01-10 01:00:00+00:00,11.0725,89.8695,9.4725,4.2383,994.0911,45.9589,5.5,63.0,100.0
213,2024-01-10 02:00:00+00:00,11.5725,91.1176,10.1725,4.9255,990.623,46.0308,5.7,63.0,100.0
214,2024-01-10 03:00:00+00:00,12.3725,91.4739,11.0225,4.334,986.0681,57.2954,6.8,63.0,100.0
215,2024-01-10 04:00:00+00:00,12.8725,92.4171,11.6725,6.3062,984.9853,48.5773,6.5,63.0,100.0
216,2024-01-10 05:00:00+00:00,12.7725,93.3313,11.7225,9.6897,983.9891,24.7982,12.9,65.0,100.0
217,2024-01-10 06:00:00+00:00,12.8725,92.1125,11.6225,8.0985,979.0217,36.1796,8.3,65.0,100.0
218,2024-01-10 07:00:00+00:00,13.3225,90.0379,11.7225,7.6954,978.2358,42.2444,0.4,51.0,100.0
219,2024-01-10 08:00:00+00:00,13.5725,90.3534,12.0225,10.1861,977.0482,27.5347,0.0,3.0,89.0
